2021.07.07 03:22:00,1.18213,1.1822,1.18213,1.1822,15
2021.07.07 03:23:00,1.18221,1.18224,1.18214,1.18214,26.87
2021.07.07 03:24:00,1.18215,1.18217,1.18214,1.18217,15.14
2021.07.07 03:25:00,1.18217,1.18217,1.18215,1.18216,7.57
2021.07.07 03:26:00,1.18217,1.18222,1.18216,1.18222,26.49
2021.07.07 03:27:00,1.18223,1.18228,1.18223,1.18223,15.31
2021.07.07 03:28:00,1.18222,1.18229,1.18221,1.18223,55.72
2021.07.07 03:29:00,1.18224,1.18226,1.18223,1.18223,32.49
2021.07.07 03:30:00,1.18223,1.18225,1.18218,1.18225,33.96
2021.07.07 03:31:00,1.18224,1.18224,1.18224,1.18224,2.25
2021.07.07 03:32:00,1.18226,1.1823,1.18224,1.18229,23.63
2021.07.07 03:33:00,1.18229,1.1823,1.18224,1.18228,22.81
2021.07.07 03:34:00,1.18229,1.18232,1.18228,1.18229,14.61
2021.07.07 03:35:00,1.1823,1.18233,1.18229,1.18229,6.96
2021.07.07 03:36:00,1.18229,1.1823,1.18223,1.18223,7.27
2021.07.07 03:37:00,1.18224,1.18233,1.18224,1.18233,28.68
2021.07.07 03:38:00,1.18236,1.18239,1.18236,1.18239,8.2
2021.07.07 03:39:00,1.18237,1.18237,1.18226,1.18231,34.46
2021.07.07 03:40:00,1.1823,1.18233,1.18228,1.18233,11.02
2021.07.07 03:41:00,1.18233,1.18238,1.18233,1.18234,20.49
2021.07.07 03:42:00,1.18234,1.18235,1.18234,1.18235,1.5
2021.07.07 03:43:00,1.18234,1.18235,1.18234,1.18234,11.25
2021.07.07 03:44:00,1.18233,1.18234,1.18233,1.18234,6.75
2021.07.07 03:45:00,1.18234,1.18234,1.18228,1.18233,25.96
2021.07.07 03:46:00,1.18232,1.18232,1.18228,1.18229,23.32
2021.07.07 03:47:00,1.18228,1.18229,1.18228,1.18228,6
2021.07.07 03:48:00,1.18229,1.18233,1.18229,1.18232,25.69
2021.07.07 03:49:00,1.18232,1.18234,1.18227,1.18233,50.61
2021.07.07 03:50:00,1.18234,1.18237,1.18231,1.18237,39.14
2021.07.07 03:51:00,1.18236,1.18241,1.18236,1.18241,9.14
2021.07.07 03:52:00,1.18243,1.18246,1.18243,1.18246,14.43
2021.07.07 03:53:00,1.18247,1.18249,1.18246,1.18249,8.25
2021.07.07 03:54:00,1.18249,1.18249,1.18247,1.18248,6.22
2021.07.07 03:55:00,1.18247,1.18248,1.18247,1.18248,11.62
2021.07.07 03:56:00,1.18247,1.18249,1.18247,1.18247,27.48
2021.07.07 03:57:00,1.18247,1.18247,1.18242,1.18243,13.73
2021.07.07 03:58:00,1.18242,1.18248,1.18242,1.18247,9.02
2021.07.07 03:59:00,1.18248,1.18248,1.18248,1.18248,0.82
2021.07.07 04:00:00,1.18249,1.18249,1.18244,1.18248,20.23
2021.07.07 04:01:00,1.18249,1.18251,1.18247,1.18248,13.94
2021.07.07 04:02:00,1.18249,1.18249,1.18247,1.18247,5.31
2021.07.07 04:03:00,1.18246,1.18247,1.18246,1.18247,9.41
2021.07.07 04:04:00,1.18248,1.18254,1.18248,1.18252,31.95
2021.07.07 04:05:00,1.18255,1.18257,1.18255,1.18257,11.1
2021.07.07 04:06:00,1.18256,1.18258,1.18256,1.18258,2.62
2021.07.07 04:07:00,1.18259,1.18259,1.18257,1.18257,7.43
2021.07.07 04:08:00,1.18256,1.18257,1.18255,1.18257,7.88
2021.07.07 04:09:00,1.18256,1.18256,1.18246,1.18251,26.79
2021.07.07 04:10:00,1.18252,1.18256,1.18252,1.18253,7.57
2021.07.07 04:11:00,1.18254,1.18257,1.18252,1.18252,19.71
2021.07.07 04:12:00,1.18253,1.18254,1.18252,1.18254,7.57
2021.07.07 04:13:00,1.18252,1.18252,1.18252,1.18252,0.75
2021.07.07 04:14:00,1.18254,1.18255,1.18252,1.18252,12.14
2021.07.07 04:15:00,1.18253,1.18253,1.18253,1.18253,0.75
2021.07.07 04:16:00,1.18256,1.18258,1.18256,1.18257,32.57
2021.07.07 04:17:00,1.18256,1.18257,1.18256,1.18257,6.03
2021.07.07 04:18:00,1.18257,1.18257,1.18252,1.18252,10.05
2021.07.07 04:19:00,1.18252,1.18258,1.18252,1.18258,14.29
2021.07.07 04:20:00,1.18259,1.18259,1.18254,1.18258,8.25
2021.07.07 04:21:00,1.18259,1.1826,1.18253,1.18253,12
2021.07.07 04:22:00,1.18255,1.18264,1.18255,1.18263,18.19
2021.07.07 04:23:00,1.18263,1.18267,1.18261,1.18261,18.47
2021.07.07 04:24:00,1.18261,1.18262,1.18256,1.18261,38.25
2021.07.07 04:25:00,1.18263,1.18263,1.18257,1.18257,38.5
2021.07.07 04:26:00,1.18258,1.18262,1.18258,1.1826,18.18
2021.07.07 04:27:00,1.1826,1.18263,1.18257,1.18257,43.42
2021.07.07 04:28:00,1.18258,1.18263,1.18258,1.18261,15.25
2021.07.07 04:29:00,1.18262,1.18262,1.18261,1.18262,6.89
2021.07.07 04:30:00,1.18262,1.18263,1.18259,1.18263,18.49
2021.07.07 04:31:00,1.18263,1.18263,1.18262,1.18262,4.71
2021.07.07 04:32:00,1.18262,1.18262,1.18252,1.18255,60.07
2021.07.07 04:33:00,1.18254,1.18254,1.18251,1.18253,76.26
2021.07.07 04:34:00,1.18253,1.18256,1.1825,1.18252,62.56
2021.07.07 04:35:00,1.18252,1.18254,1.18251,1.18254,36.71
2021.07.07 04:36:00,1.18256,1.18256,1.18251,1.18252,44.19
2021.07.07 04:37:00,1.18252,1.18252,1.18242,1.18242,60.99
2021.07.07 04:38:00,1.18239,1.18246,1.18238,1.18242,25.87
2021.07.07 04:39:00,1.18243,1.18243,1.18228,1.18228,44.36
2021.07.07 04:40:00,1.18227,1.18239,1.18227,1.18233,26.61
2021.07.07 04:41:00,1.18232,1.18238,1.18229,1.18233,35.48
2021.07.07 04:42:00,1.18233,1.18237,1.1823,1.18232,41.45
2021.07.07 04:43:00,1.18233,1.18238,1.18233,1.18237,10.71
2021.07.07 04:44:00,1.18238,1.18245,1.18238,1.18242,69.54
2021.07.07 04:45:00,1.18242,1.18243,1.18236,1.18236,82.37
2021.07.07 04:46:00,1.18236,1.18247,1.18236,1.18244,80.98
2021.07.07 04:47:00,1.18244,1.18247,1.18229,1.18229,198.7
2021.07.07 04:48:00,1.1823,1.18232,1.18222,1.1823,161.18
2021.07.07 04:49:00,1.18229,1.18231,1.18216,1.18216,105.72
2021.07.07 04:50:00,1.18219,1.18224,1.18212,1.18214,82.05
2021.07.07 04:51:00,1.18213,1.18213,1.18196,1.182,92.31
2021.07.07 04:52:00,1.18201,1.18209,1.18197,1.18206,72.03
2021.07.07 04:53:00,1.18206,1.18209,1.18199,1.182,68.49
2021.07.07 04:54:00,1.18201,1.18203,1.18185,1.18189,118.63
2021.07.07 04:55:00,1.18191,1.18201,1.1819,1.18201,41.32
2021.07.07 04:56:00,1.18201,1.18215,1.18201,1.18212,35
2021.07.07 04:57:00,1.18212,1.18222,1.18211,1.1822,86.11
2021.07.07 04:58:00,1.18221,1.18232,1.18221,1.18229,34.33
2021.07.07 04:59:00,1.1823,1.18236,1.1823,1.18235,34.18
2021.07.07 05:00:00,1.18236,1.18236,1.18226,1.18227,71.39
2021.07.07 05:01:00,1.18226,1.18227,1.18222,1.18227,14.46
2021.07.07 05:02:00,1.18226,1.18232,1.18225,1.18226,49.39
2021.07.07 05:03:00,1.18225,1.18228,1.18222,1.18226,34.35
2021.07.07 05:04:00,1.18227,1.18229,1.18223,1.18223,20.53
2021.07.07 05:05:00,1.18221,1.18231,1.18221,1.18227,27.06
2021.07.07 05:06:00,1.18229,1.18235,1.18228,1.18232,38.74
2021.07.07 05:07:00,1.18233,1.18239,1.18229,1.18239,68.36
2021.07.07 05:08:00,1.1824,1.18241,1.18238,1.18238,17.21
2021.07.07 05:09:00,1.1824,1.1824,1.18237,1.18238,8.16
2021.07.07 05:10:00,1.18239,1.18243,1.18237,1.18241,99.03
2021.07.07 05:11:00,1.18241,1.18257,1.18238,1.18257,81.3
2021.07.07 05:12:00,1.18257,1.18285,1.18255,1.18278,178.53
2021.07.07 05:13:00,1.18277,1.18286,1.18267,1.1828,231.01
2021.07.07 05:14:00,1.1828,1.18286,1.18276,1.18286,137.99
2021.07.07 05:15:00,1.18288,1.183,1.18281,1.18283,161.21
2021.07.07 05:16:00,1.1828,1.1828,1.18251,1.18257,90.75
2021.07.07 05:17:00,1.18258,1.18267,1.18257,1.18266,41.71
2021.07.07 05:18:00,1.18267,1.18271,1.18261,1.18261,30.01
2021.07.07 05:19:00,1.18262,1.18262,1.18256,1.18257,62.65
2021.07.07 05:20:00,1.1826,1.18267,1.18251,1.18252,111.92
2021.07.07 05:21:00,1.18251,1.18259,1.18251,1.18258,35.91
2021.07.07 05:22:00,1.18256,1.18256,1.1825,1.18253,51.61
2021.07.07 05:23:00,1.18253,1.18257,1.18249,1.18252,58.79
2021.07.07 05:24:00,1.18251,1.18253,1.18246,1.18251,33.06
2021.07.07 05:25:00,1.18251,1.18259,1.18251,1.18257,48.1
2021.07.07 05:26:00,1.18257,1.18259,1.18254,1.18259,31.5
2021.07.07 05:27:00,1.18257,1.18258,1.18252,1.18257,36.23
2021.07.07 05:28:00,1.18257,1.18257,1.18252,1.18252,49.9
2021.07.07 05:29:00,1.18252,1.18264,1.18251,1.18256,37.29
2021.07.07 05:30:00,1.18255,1.18255,1.18251,1.18252,19.66
2021.07.07 05:31:00,1.18256,1.18262,1.18254,1.18254,43.58
2021.07.07 05:32:00,1.18256,1.18262,1.18255,1.18259,30.59
2021.07.07 05:33:00,1.1826,1.18264,1.18259,1.18262,27.05
2021.07.07 05:34:00,1.18263,1.18266,1.1826,1.18263,20.55
2021.07.07 05:35:00,1.18263,1.18268,1.18262,1.18266,37.2
2021.07.07 05:36:00,1.18265,1.18268,1.18265,1.18268,22.5
2021.07.07 05:37:00,1.18271,1.18278,1.18271,1.18277,96.62
2021.07.07 05:38:00,1.18278,1.18292,1.18271,1.18292,153.22
2021.07.07 05:39:00,1.18293,1.18293,1.18277,1.18282,196.28
2021.07.07 05:40:00,1.18281,1.18283,1.18271,1.1828,121.11
2021.07.07 05:41:00,1.18281,1.18299,1.18281,1.18298,62.42
2021.07.07 05:42:00,1.18297,1.18318,1.18296,1.18318,101.69
2021.07.07 05:43:00,1.18317,1.1833,1.18316,1.18327,62.44
2021.07.07 05:44:00,1.18327,1.18344,1.18325,1.18337,149.03
2021.07.07 05:45:00,1.18338,1.18339,1.18318,1.18318,149.75
2021.07.07 05:46:00,1.18318,1.18321,1.18305,1.18311,114.78
2021.07.07 05:47:00,1.18312,1.18318,1.18311,1.18312,75.88
2021.07.07 05:48:00,1.18312,1.18317,1.18312,1.18315,16.45
2021.07.07 05:49:00,1.18313,1.18326,1.18312,1.18316,105.17
2021.07.07 05:50:00,1.18316,1.18317,1.18311,1.18315,86.53
2021.07.07 05:51:00,1.18316,1.18316,1.18311,1.18316,24.47
2021.07.07 05:52:00,1.18315,1.18327,1.18315,1.18316,58.5
2021.07.07 05:53:00,1.18316,1.1832,1.1831,1.18311,52.33
2021.07.07 05:54:00,1.18312,1.18312,1.18307,1.1831,66.05
2021.07.07 05:55:00,1.18311,1.18311,1.18308,1.18308,54.19
2021.07.07 05:56:00,1.1831,1.18319,1.183,1.18316,120.34
2021.07.07 05:57:00,1.18316,1.18316,1.18305,1.18305,149.57
2021.07.07 05:58:00,1.18306,1.18317,1.18305,1.18307,81.99
2021.07.07 05:59:00,1.18307,1.18312,1.183,1.18303,51.33
2021.07.07 06:00:00,1.18303,1.18303,1.18266,1.18267,177.65
2021.07.07 06:01:00,1.18266,1.18275,1.18259,1.18267,74.65
2021.07.07 06:02:00,1.18267,1.18271,1.1826,1.18266,99.9
2021.07.07 06:03:00,1.18269,1.18271,1.18257,1.18258,127.64
2021.07.07 06:04:00,1.18258,1.18276,1.18258,1.18267,77.3
2021.07.07 06:05:00,1.18267,1.18285,1.18266,1.18276,90.66
2021.07.07 06:06:00,1.18275,1.18275,1.18246,1.18248,100.41
2021.07.07 06:07:00,1.18249,1.18249,1.18234,1.18241,116.73
2021.07.07 06:08:00,1.18241,1.18252,1.18238,1.18242,51.26
2021.07.07 06:09:00,1.18243,1.18247,1.18227,1.18236,128.88
2021.07.07 06:10:00,1.18235,1.18241,1.18216,1.18222,165.92
2021.07.07 06:11:00,1.1822,1.18246,1.18219,1.18246,137.39
2021.07.07 06:12:00,1.18245,1.18252,1.18237,1.18242,314.23
2021.07.07 06:13:00,1.18243,1.18256,1.18237,1.18245,369.16
2021.07.07 06:14:00,1.18242,1.1826,1.18242,1.18252,277.71
2021.07.07 06:15:00,1.18251,1.18277,1.1825,1.18275,134.88
2021.07.07 06:16:00,1.18273,1.18278,1.1827,1.18275,149.75
2021.07.07 06:17:00,1.18274,1.18278,1.18265,1.18267,113.14
2021.07.07 06:18:00,1.18265,1.18265,1.18248,1.18252,95.43
